111080412	156
111080413	156
111080501	156
111080502	156
111080503	156
111080504	156
111080505	156
111080601	156
111030101	129
111030102	129
111030105	129
111030303	129
111030701	129
111030702	129
111030703	129
111030704	129
111030705	129
111030706	129
111030708	129
111031001	129
111031002	129
111031003	129
111031004	129
111031201	129
111031301	129
111031302	129
111031303	129
111031304	129
111031401	129
111031402	129
111031403	129
111031404	129
111031405	129
111031406	129
111031407	129
111031408	129
111031410	129
111031411	129
111031412	129
111031413	129
111031414	129
111031415	129
111031416	129
111031417	129
111031801	129
111050101	129
111050201	129
111050301	129
111050401	129
111050501	129
111050601	129
111050701	129
111050801	129
111050802	129
111050803	129
111050901	129
111051001	129
111051002	129
111051003	129
111051004	129
111051005	129
111051007	129
111051008	129
111051101	129
111051102	129
111051103	129
111051104	129
111051105	129
111051106	129
111051107	129
111051108	129
111051109	129
111051110	129
111051201	129
111080101	129
111080201	129
111080202	129
111080203	129
111080204	129
111080205	129
111080301	129
111080302	129
111080303	129
111080304	129
111080305	129
111080401	129
111080402	129
111080411	129
111080412	129
111080413	129
111080501	129
111080502	129
111080503	129
111080504	129
111080505	129
111080601	129
111030101	51
111030102	51
111030105	51
111030303	51
111030701	51
111030702	51
111030703	51
111030704	51
111030705	51
111030706	51
111030708	51
111031001	51
111031002	51
111031003	51
111031004	51
111031201	51
111031301	51
111031302	51
111031303	51
111031304	51
111031401	51
111031402	51
111031403	51
111031404	51
111031405	51
111031406	51
111031407	51
111031408	51
111031410	51
111031411	51
111031412	51
111031413	51
111031414	51
111031415	51
111031416	51
111031417	51
111031801	51
111050101	51
111050201	51
111050301	51
111050401	51
111050501	51
111050601	51
111050701	51
111050801	51
111050802	51
111050803	51
111050901	51
111051001	51
111051002	51
111051003	51
111051004	51
111051005	51
111051007	51
111051008	51
111051101	51
111051102	51
111051103	51
111051104	51
111051105	51
111051106	51
111051107	51
111051108	51
111051109	51
111051110	51
111051201	51
111080101	51
111080201	51
111080202	51
111080203	51
111080204	51
111080205	51
111080301	51
111080302	51
111080303	51
111080304	51
111080305	51
111080401	51
111080402	51
111080411	51
111080412	51
111080413	51
111080501	51
111080502	51
111080503	51
111080504	51
111080505	51
111080601	51
111030101	47
111030102	47
111030105	47
111030303	47
111030701	47
111030702	47
111030703	47
111030704	47
111030705	47
111030706	47
111030708	47
111031001	47
111031002	47
111031003	47
111031004	47
111031201	47
111031301	47
111031302	47
111031303	47
111031304	47
111031401	47
111031402	47
111031403	47
111031404	47
111031405	47
111031406	47
111031407	47
111031408	47
111031410	47
111031411	47
111031412	47
111031413	47
111031414	47
111031415	47
111031416	47
111031417	47
111031801	47
111050101	47
111050201	47
111050301	47
111050401	47
111050501	47
111050601	47
111050701	47
111050801	47
111050802	47
111050803	47
111050901	47
111051001	47
111051002	47
111051003	47
111051004	47
111051005	47
111051007	47
111051008	47
111051101	47
111051102	47
111051103	47
111051104	47
111051105	47
111051106	47
111051107	47
111051108	47
111051109	47
111051110	47
111051201	47
111080101	47
111080201	47
111080202	47
111080203	47
111080204	47
111080205	47
111080301	47
111080302	47
111080303	47
111080304	47
111080305	47
111080401	47
111080402	47
111080411	47
111080412	47
111080413	47
111080501	47
111080502	47
111080503	47
111080504	47
111080505	47
111080601	47
111030101	100588
111030102	100588
111030105	100588
111030303	100588
111030701	100588
111030702	100588
111030703	100588
111030704	100588
111030705	100588
111030706	100588
111030708	100588
111031001	100588
111031002	100588
111031003	100588
111031004	100588
111031201	100588
111031301	100588
111031302	100588
111031303	100588
111031304	100588
111031401	100588
111031402	100588
111031403	100588
111031404	100588
111031405	100588
111031406	100588
111031407	100588
111031408	100588
111031410	100588
111031411	100588
111031412	100588
111031413	100588
111031414	100588
111031415	100588
111031416	100588
111031417	100588
111031801	100588
111050101	100588
111050201	100588
111050301	100588
111050401	100588
111050501	100588
111050601	100588
111050701	100588
111050801	100588
111050802	100588
111050803	100588
111050901	100588
111051001	100588
111051002	100588
111051003	100588
111051004	100588
111051005	100588
111051007	100588
111051008	100588
111051101	100588
111051102	100588
111051103	100588
111051104	100588
111051105	100588
111051106	100588
111051107	100588
111051108	100588
111051109	100588
111051110	100588
111051201	100588
111080101	100588
111080201	100588
111080202	100588
111080203	100588
111080204	100588
111080205	100588
111080301	100588
111080302	100588
111080303	100588
111080304	100588
111080305	100588
111080401	100588
111080402	100588
111080411	100588
111080412	100588
111080413	100588
111080501	100588
111080502	100588
111080503	100588
111080504	100588
111080505	100588
111080601	100588
124020101	102429
124020102	102429
124020104	102429
124020105	102429
124020106	102429
124020107	102429
124020108	102429
124020109	102429
124020201	102429
124020601	102429
124020602	102429
124020603	102429
124020604	102429
124020605	102429
124020606	102429
124020607	102429
124020701	102429
124020702	102429
124020703	102429
124020704	102429
124020705	102429
124020706	102429
124020707	102429
124020708	102429
124020709	102429
124020710	102429
124020711	102429
124020901	102429
124020903	102429
124020904	102429
124020905	102429
124020906	102429
124021001	102429
124021002	102429
124021003	102429
124020101	104744
124020102	104744
124020104	104744
124020105	104744
124020106	104744
124020107	104744
124020108	104744
124020109	104744
124020201	104744
124020601	104744
124020602	104744
124020603	104744
124020604	104744
124020605	104744
124020606	104744
124020607	104744
124020701	104744
124020702	104744
124020703	104744
124020704	104744
124020705	104744
124020706	104744
124020707	104744
124020708	104744
124020709	104744
124020710	104744
124020711	104744
124020901	104744
124020903	104744
124020904	104744
124020905	104744
124020906	104744
124021001	104744
124021002	104744
124021003	104744
124020101	185
124020102	185
124020104	185
124020105	185
124020106	185
124020107	185
124020108	185
124020109	185
124020201	185
124020601	185
124020602	185
124020603	185
124020604	185
124020605	185
124020606	185
124020607	185
124020701	185
124020702	185
124020703	185
124020704	185
124020705	185
124020706	185
124020707	185
124020708	185
124020709	185
124020710	185
124020711	185
124020901	185
124020903	185
124020904	185
124020905	185
124020906	185
124021001	185
124021002	185
124021003	185
124020101	124
124020102	124
124020104	124
124020105	124
124020106	124
124020107	124
124020108	124
124020109	124
124020201	124
124020601	124
124020602	124
124020603	124
124020604	124
124020605	124
124020606	124
124020607	124
124020701	124
124020702	124
124020703	124
124020704	124
124020705	124
124020706	124
124020707	124
124020708	124
124020709	124
124020710	124
124020711	124
124020901	124
124020903	124
124020904	124
124020905	124
124020906	124
124021001	124
124021002	124
124021003	124
124020101	51
124020102	51
124020104	51
124020105	51
124020106	51
124020107	51
124020108	51
124020109	51
124020201	51
124020601	51
124020602	51
124020603	51
124020604	51
124020605	51
124020606	51
124020607	51
124020701	51
124020702	51
124020703	51
124020704	51
124020705	51
124020706	51
124020707	51
124020708	51
124020709	51
124020710	51
124020711	51
124020901	51
124020903	51
124020904	51
124020905	51
124020906	51
124021001	51
124021002	51
124021003	51
124020101	129
124020102	129
124020104	129
124020105	129
124020106	129
124020107	129
124020108	129
124020109	129
124020201	129
124020601	129
124020602	129
124020603	129
124020604	129
124020605	129
124020606	129
124020607	129
124020701	129
124020702	129
124020703	129
124020704	129
124020705	129
124020706	129
124020707	129
124020708	129
124020709	129
124020710	129
124020711	129
124020901	129
124020903	129
124020904	129
124020905	129
124020906	129
124021001	129
124021002	129
124021003	129
124020101	100905
124020102	100905
124020104	100905
124020105	100905
124020106	100905
124020107	100905
124020108	100905
124020109	100905
124020201	100905
124020601	100905
124020602	100905
124020603	100905
124020604	100905
124020605	100905
124020606	100905
124020607	100905
124020701	100905
124020702	100905
124020703	100905
124020704	100905
124020705	100905
124020706	100905
124020707	100905
124020708	100905
124020709	100905
124020710	100905
124020711	100905
124020901	100905
124020903	100905
124020904	100905
124020905	100905
124020906	100905
124021001	100905
124021002	100905
124021003	100905
124020101	247
124020102	247
124020104	247
124020105	247
124020106	247
124020107	247
124020108	247
124020109	247
124020201	247
124020601	247
124020602	247
124020603	247
124020604	247
124020605	247
124020606	247
124020607	247
124020701	247
124020702	247
124020703	247
124020704	247
124020705	247
124020706	247
124020707	247
124020708	247
124020709	247
124020710	247
124020711	247
124020901	247
124020903	247
124020904	247
124020905	247
124020906	247
124021001	247
124021002	247
124021003	247
124020101	103732
124020102	103732
124020104	103732
124020105	103732
124020106	103732
124020107	103732
124020108	103732
124020109	103732
124020201	103732
124020601	103732
124020602	103732
124020603	103732
124020604	103732
124020605	103732
124020606	103732
124020607	103732
124020701	103732
124020702	103732
124020703	103732
124020704	103732
124020705	103732
124020706	103732
124020707	103732
124020708	103732
124020709	103732
124020710	103732
124020711	103732
124020901	103732
124020903	103732
124020904	103732
124020905	103732
124020906	103732
124021001	103732
124021002	103732
124021003	103732
124020101	62
124020102	62
124020104	62
124020105	62
124020106	62
124020107	62
124020108	62
124020109	62
124020201	62
124020601	62
124020602	62
124020603	62
124020604	62
124020605	62
124020606	62
124020607	62
124020701	62
124020702	62
124020703	62
124020704	62
124020705	62
124020706	62
124020707	62
124020708	62
124020709	62
124020710	62
124020711	62
124020901	62
124020903	62
124020904	62
124020905	62
124020906	62
124021001	62
124021002	62
124021003	62
124020101	103403
124020102	103403
124020104	103403
124020105	103403
124020106	103403
124020107	103403
124020108	103403
124020109	103403
124020201	103403
124020601	103403
124020602	103403
124020603	103403
124020604	103403
124020605	103403
124020606	103403
124020607	103403
124020701	103403
124020702	103403
124020703	103403
124020704	103403
124020705	103403
124020706	103403
124020707	103403
124020708	103403
124020709	103403
124020710	103403
124020711	103403
124020901	103403
124020903	103403
124020904	103403
124020905	103403
124020906	103403
124021001	103403
124021002	103403
124021003	103403
124020101	156
124020102	156
124020104	156
124020105	156
124020106	156
124020107	156
124020108	156
124020109	156
124020201	156
124020601	156
124020602	156
124020603	156
124020604	156
124020605	156
124020606	156
124020607	156
124020701	156
124020702	156
124020703	156
124020704	156
124020705	156
124020706	156
124020707	156
124020708	156
124020709	156
124020710	156
124020711	156
124020901	156
124020903	156
124020904	156
124020905	156
124020906	156
124021001	156
124021002	156
124021003	156
118020102	103460
118020203	103460
118040103	103460
118040203	103460
118050107	103460
118050310	103460
118060304	103460
118070105	103460
118070206	103460
118080204	103460
118020102	41
118020203	41
118040103	41
118040203	41
118050107	41
118050310	41
118060304	41
118070105	41
118070206	41
118080204	41
118020102	32
118020203	32
118040103	32
118040203	32
118050107	32
118050310	32
118060304	32
118070105	32
118070206	32
118080204	32
118020102	101609
118020203	101609
118040103	101609
118040203	101609
118050107	101609
118050310	101609
118060304	101609
118070105	101609
118070206	101609
118080204	101609
118020102	6
118020203	6
118040103	6
118040203	6
118050107	6
118050310	6
118060304	6
118070105	6
118070206	6
118080204	6
118020102	16
118020203	16
118040103	16
118040203	16
118050107	16
118050310	16
118060304	16
118070105	16
118070206	16
118080204	16
118020102	37
118020203	37
118040103	37
118040203	37
118050107	37
118050310	37
118060304	37
118070105	37
118070206	37
118080204	37
118020102	102846
118020203	102846
118040103	102846
118040203	102846
118050107	102846
118050310	102846
118060304	102846
118070105	102846
118070206	102846
118080204	102846
118020102	4
118020203	4
118040103	4
118040203	4
118050107	4
118050310	4
118060304	4
118070105	4
118070206	4
118080204	4
118020102	110170
118020203	110170
118040103	110170
118040203	110170
118050107	110170
118050310	110170
118060304	110170
118070105	110170
118070206	110170
118080204	110170
118020102	100720
118020203	100720
118040103	100720
118040203	100720
118050107	100720
118050310	100720
118060304	100720
118070105	100720
118070206	100720
118080204	100720
118020102	100842
118020203	100842
118040103	100842
118040203	100842
118050107	100842
118050310	100842
118060304	100842
118070105	100842
118070206	100842
118080204	100842
118020102	103657
118020203	103657
118040103	103657
118040203	103657
118050107	103657
118050310	103657
118060304	103657
118070105	103657
118070206	103657
118080204	103657
118020102	103462
118020203	103462
118040103	103462
118040203	103462
118050107	103462
118050310	103462
118060304	103462
118070105	103462
118070206	103462
118080204	103462
118020102	100868
118020203	100868
118040103	100868
118040203	100868
118050107	100868
118050310	100868
118060304	100868
118070105	100868
118070206	100868
118080204	100868
118020102	0
118020203	0
118040103	0
118040203	0
118050107	0
118050310	0
118060304	0
118070105	0
118070206	0
118080204	0
118020102	103214
118020203	103214
118040103	103214
118040203	103214
118050107	103214
118050310	103214
118060304	103214
118070105	103214
118070206	103214
118080204	103214
118020102	103431
118020203	103431
118040103	103431
118040203	103431
118050107	103431
118050310	103431
118060304	103431
118070105	103431
118070206	103431
118080204	103431
125010302	100842
